@relation Concrete_Data

@attribute CementQuantity real
@attribute BlastFurnaceSlagQuant real
@attribute FlyAshQuant real
@attribute WaterAmount real
@attribute SuperplasticizerAmount real
@attribute CoarseAggregateQuant real
@attribute FineAggregateQuant real
@attribute Age real
@attribute ConcreteCompressiveStrength real

@data
18140000.0,0.0,16700000.0,16960000.0,760000.0,105560000.0,77780000.0,3,136200000000.00
18140000.0,0.0,16700000.0,16960000.0,760000.0,105560000.0,77780000.0,14,216000000000.00
18140000.0,0.0,16700000.0,16960000.0,760000.0,105560000.0,77780000.0,28,277700000000.00
18140000.0,0.0,16700000.0,16960000.0,760000.0,105560000.0,77780000.0,56,355700000000.00
18140000.0,0.0,16700000.0,16960000.0,760000.0,105560000.0,77780000.0,100,453700000000.00
18200000.0,4520000.0,12200000.0,17020000.0,820000.0,105940000.0,78070000.0,3,73200000000.00
18200000.0,4520000.0,12200000.0,17020000.0,820000.0,105940000.0,78070000.0,14,215000000000.00
18200000.0,4520000.0,12200000.0,17020000.0,820000.0,105940000.0,78070000.0,28,312700000000.00
18200000.0,4520000.0,12200000.0,17020000.0,820000.0,105940000.0,78070000.0,56,435000000000.00
18200000.0,4520000.0,12200000.0,17020000.0,820000.0,105940000.0,78070000.0,100,486700000000.00
16890000.0,4220000.0,12430000.0,15830000.0,1080000.0,108080000.0,79620000.0,3,74000000000.00
16890000.0,4220000.0,12430000.0,15830000.0,1080000.0,108080000.0,79620000.0,14,235100000000.00
16890000.0,4220000.0,12430000.0,15830000.0,1080000.0,108080000.0,79620000.0,28,311200000000.00
16890000.0,4220000.0,12430000.0,15830000.0,1080000.0,108080000.0,79620000.0,56,391500000000.00
16890000.0,4220000.0,12430000.0,15830000.0,1080000.0,108080000.0,79620000.0,100,481500000000.00
29040000.0,0.0,9620000.0,16810000.0,940000.0,96120000.0,86500000.0,3,225000000000.00
29040000.0,0.0,9620000.0,16810000.0,940000.0,96120000.0,86500000.0,14,346700000000.00
29040000.0,0.0,9620000.0,16810000.0,940000.0,96120000.0,86500000.0,28,347400000000.00
29040000.0,0.0,9620000.0,16810000.0,940000.0,96120000.0,86500000.0,56,450800000000.00
29040000.0,0.0,9620000.0,16810000.0,940000.0,96120000.0,86500000.0,100,489700000000.00
27710000.0,0.0,9740000.0,16060000.0,1180000.0,97390000.0,87560000.0,3,231400000000.00
27710000.0,0.0,9740000.0,16060000.0,1180000.0,97390000.0,87560000.0,14,418900000000.00
27710000.0,0.0,9740000.0,16060000.0,1180000.0,97390000.0,87560000.0,28,482800000000.00
27710000.0,0.0,9740000.0,16060000.0,1180000.0,97390000.0,87560000.0,56,510400000000.00
27710000.0,0.0,9740000.0,16060000.0,1180000.0,97390000.0,87560000.0,100,556400000000.00
29570000.0,0.0,9560000.0,17150000.0,890000.0,95510000.0,85920000.0,3,229500000000.00
29570000.0,0.0,9560000.0,17150000.0,890000.0,95510000.0,85920000.0,14,352300000000.00
29570000.0,0.0,9560000.0,17150000.0,890000.0,95510000.0,85920000.0,28,399400000000.00
29570000.0,0.0,9560000.0,17150000.0,890000.0,95510000.0,85920000.0,56,487200000000.00
29570000.0,0.0,9560000.0,17150000.0,890000.0,95510000.0,85920000.0,100,520400000000.00
25180000.0,0.0,9990000.0,14610000.0,1240000.0,100600000.0,89980000.0,3,210200000000.00
25180000.0,0.0,9990000.0,14610000.0,1240000.0,100600000.0,89980000.0,14,333600000000.00
25180000.0,0.0,9990000.0,14610000.0,1240000.0,100600000.0,89980000.0,28,339400000000.00
25180000.0,0.0,9990000.0,14610000.0,1240000.0,100600000.0,89980000.0,56,441400000000.00
25180000.0,0.0,9990000.0,14610000.0,1240000.0,100600000.0,89980000.0,100,453700000000.00
24910000.0,0.0,9880000.0,15810000.0,1280000.0,98780000.0,88900000.0,3,153600000000.00
24910000.0,0.0,9880000.0,15810000.0,1280000.0,98780000.0,88900000.0,14,286800000000.00
24910000.0,0.0,9880000.0,15810000.0,1280000.0,98780000.0,88900000.0,28,308500000000.00
24910000.0,0.0,9880000.0,15810000.0,1280000.0,98780000.0,88900000.0,56,420300000000.00
24910000.0,0.0,9880000.0,15810000.0,1280000.0,98780000.0,88900000.0,100,510600000000.00
25230000.0,0.0,9880000.0,14630000.0,1420000.0,98780000.0,88900000.0,3,217800000000.00
25230000.0,0.0,9880000.0,14630000.0,1420000.0,98780000.0,88900000.0,14,422900000000.00
25230000.0,0.0,9880000.0,14630000.0,1420000.0,98780000.0,88900000.0,28,506000000000.00
25230000.0,0.0,9880000.0,14630000.0,1420000.0,98780000.0,88900000.0,56,558300000000.00
25230000.0,0.0,9880000.0,14630000.0,1420000.0,98780000.0,88900000.0,100,609500000000.00
24680000.0,0.0,12510000.0,14330000.0,1200000.0,108680000.0,80090000.0,3,235200000000.00
24680000.0,0.0,12510000.0,14330000.0,1200000.0,108680000.0,80090000.0,14,422200000000.00
24680000.0,0.0,12510000.0,14330000.0,1200000.0,108680000.0,80090000.0,28,525000000000.00
24680000.0,0.0,12510000.0,14330000.0,1200000.0,108680000.0,80090000.0,56,603200000000.00
24680000.0,0.0,12510000.0,14330000.0,1200000.0,108680000.0,80090000.0,100,664200000000.00
27510000.0,0.0,12140000.0,15950000.0,990000.0,105360000.0,77750000.0,3,238000000000.00
27510000.0,0.0,12140000.0,15950000.0,990000.0,105360000.0,77750000.0,14,387700000000.00
27510000.0,0.0,12140000.0,15950000.0,990000.0,105360000.0,77750000.0,28,513300000000.00
27510000.0,0.0,12140000.0,15950000.0,990000.0,105360000.0,77750000.0,56,568500000000.00
27510000.0,0.0,12140000.0,15950000.0,990000.0,105360000.0,77750000.0,100,586100000000.00
29720000.0,0.0,11750000.0,17480000.0,950000.0,102280000.0,75350000.0,3,219100000000.00
29720000.0,0.0,11750000.0,17480000.0,950000.0,102280000.0,75350000.0,14,369900000000.00
29720000.0,0.0,11750000.0,17480000.0,950000.0,102280000.0,75350000.0,28,474000000000.00
29720000.0,0.0,11750000.0,17480000.0,950000.0,102280000.0,75350000.0,56,519600000000.00
29720000.0,0.0,11750000.0,17480000.0,950000.0,102280000.0,75350000.0,100,567400000000.00
21370000.0,0.0,17470000.0,15480000.0,1020000.0,105350000.0,77640000.0,3,175700000000.00
21370000.0,0.0,17470000.0,15480000.0,1020000.0,105350000.0,77640000.0,14,337300000000.00
21370000.0,0.0,17470000.0,15480000.0,1020000.0,105350000.0,77640000.0,28,401500000000.00
21370000.0,0.0,17470000.0,15480000.0,1020000.0,105350000.0,77640000.0,56,466400000000.00
21370000.0,0.0,17470000.0,15480000.0,1020000.0,105350000.0,77640000.0,100,500800000000.00
21350000.0,0.0,17420000.0,15460000.0,1170000.0,105230000.0,77550000.0,3,173700000000.00
21350000.0,0.0,17420000.0,15460000.0,1170000.0,105230000.0,77550000.0,14,337000000000.00
21350000.0,0.0,17420000.0,15460000.0,1170000.0,105230000.0,77550000.0,28,459400000000.00
21350000.0,0.0,17420000.0,15460000.0,1170000.0,105230000.0,77550000.0,56,514300000000.00
21350000.0,0.0,17420000.0,15460000.0,1170000.0,105230000.0,77550000.0,100,593000000000.00
27720000.0,9780000.0,2450000.0,16070000.0,1120000.0,106170000.0,78250000.0,3,304500000000.00
27720000.0,9780000.0,2450000.0,16070000.0,1120000.0,106170000.0,78250000.0,14,477100000000.00
27720000.0,9780000.0,2450000.0,16070000.0,1120000.0,106170000.0,78250000.0,28,631400000000.00
27720000.0,9780000.0,2450000.0,16070000.0,1120000.0,106170000.0,78250000.0,56,668200000000.00
27720000.0,9780000.0,2450000.0,16070000.0,1120000.0,106170000.0,78250000.0,100,669500000000.00
21820000.0,5460000.0,12380000.0,14080000.0,1190000.0,107570000.0,79270000.0,3,274200000000.00
21820000.0,5460000.0,12380000.0,14080000.0,1190000.0,107570000.0,79270000.0,14,359600000000.00
21820000.0,5460000.0,12380000.0,14080000.0,1190000.0,107570000.0,79270000.0,28,555100000000.00
21820000.0,5460000.0,12380000.0,14080000.0,1190000.0,107570000.0,79270000.0,56,619900000000.00
21820000.0,5460000.0,12380000.0,14080000.0,1190000.0,107570000.0,79270000.0,100,635300000000.00
21490000.0,5380000.0,12190000.0,15560000.0,960000.0,101430000.0,78060000.0,3,180200000000.00
21490000.0,5380000.0,12190000.0,15560000.0,960000.0,101430000.0,78060000.0,14,386000000000.00
21490000.0,5380000.0,12190000.0,15560000.0,960000.0,101430000.0,78060000.0,28,522000000000.00
21490000.0,5380000.0,12190000.0,15560000.0,960000.0,101430000.0,78060000.0,56,539600000000.00
21490000.0,5380000.0,12190000.0,15560000.0,960000.0,101430000.0,78060000.0,100,566300000000.00
21890000.0,0.0,12410000.0,15850000.0,1130000.0,107870000.0,79490000.0,3,153400000000.00
21890000.0,0.0,12410000.0,15850000.0,1130000.0,107870000.0,79490000.0,14,260500000000.00
21890000.0,0.0,12410000.0,15850000.0,1130000.0,107870000.0,79490000.0,28,302200000000.00
21890000.0,0.0,12410000.0,15850000.0,1130000.0,107870000.0,79490000.0,56,372700000000.00
21890000.0,0.0,12410000.0,15850000.0,1130000.0,107870000.0,79490000.0,100,462300000000.00
37600000.0,0.0,0.0,21460000.0,0.0,100350000.0,76240000.0,3,162800000000.00
37600000.0,0.0,0.0,21460000.0,0.0,100350000.0,76240000.0,14,256200000000.00
37600000.0,0.0,0.0,21460000.0,0.0,100350000.0,76240000.0,28,319700000000.00
37600000.0,0.0,0.0,21460000.0,0.0,100350000.0,76240000.0,56,363000000000.00
37600000.0,0.0,0.0,21460000.0,0.0,100350000.0,76240000.0,100,430600000000.00
50000000.0,0.0,0.0,14000000.0,400000.0,96600000.0,85300000.0,28,675700000000.00
47500000.0,0.0,5900000.0,14200000.0,190000.0,109800000.0,64100000.0,28,572300000000.00
31500000.0,13700000.0,0.0,14500000.0,590000.0,113000000.0,74500000.0,28,817500000000.00
50500000.0,0.0,6000000.0,19500000.0,0.0,103000000.0,63000000.0,28,640200000000.00
45100000.0,0.0,0.0,16500000.0,1130000.0,103000000.0,74500000.0,28,788000000000.00
51600000.0,0.0,0.0,16200000.0,820000.0,80100000.0,80200000.0,28,413700000000.00
52000000.0,0.0,0.0,17000000.0,520000.0,85500000.0,85500000.0,28,602800000000.00
52800000.0,0.0,0.0,18500000.0,690000.0,92000000.0,72000000.0,28,568300000000.00
52000000.0,0.0,0.0,17500000.0,520000.0,87000000.0,80500000.0,28,510200000000.00
38500000.0,0.0,13600000.0,15800000.0,2000000.0,90300000.0,76800000.0,28,555500000000.00
50010000.0,0.0,0.0,20000000.0,300000.0,112440000.0,61320000.0,28,441300000000.00
45010000.0,5000000.0,0.0,20000000.0,300000.0,112440000.0,61320000.0,28,393800000000.00
39700000.0,1720000.0,15800000.0,16700000.0,2080000.0,96700000.0,63300000.0,28,556500000000.00
33300000.0,1750000.0,16300000.0,16700000.0,1790000.0,99600000.0,65200000.0,28,472800000000.00
33400000.0,1760000.0,15800000.0,18900000.0,1530000.0,96700000.0,63300000.0,28,443300000000.00
40500000.0,0.0,0.0,17500000.0,0.0,112000000.0,69500000.0,28,523000000000.00
20000000.0,20000000.0,0.0,19000000.0,0.0,114500000.0,66000000.0,28,492500000000.00
51600000.0,0.0,0.0,16200000.0,830000.0,80100000.0,80200000.0,28,413700000000.00
14500000.0,11600000.0,11900000.0,18400000.0,570000.0,83300000.0,88000000.0,28,291600000000.00
16000000.0,12800000.0,12200000.0,18200000.0,640000.0,82400000.0,87900000.0,28,394000000000.00
23400000.0,15600000.0,0.0,18900000.0,590000.0,98100000.0,76000000.0,28,393000000000.00
25000000.0,18000000.0,9500000.0,15900000.0,950000.0,86000000.0,80000000.0,28,678700000000.00
47500000.0,0.0,0.0,16200000.0,950000.0,104400000.0,66200000.0,28,585200000000.00
28500000.0,19000000.0,0.0,16300000.0,760000.0,103100000.0,68500000.0,28,535800000000.00
35600000.0,11900000.0,0.0,16000000.0,900000.0,106100000.0,65700000.0,28,590000000000.00
27500000.0,18000000.0,12000000.0,16200000.0,1040000.0,83000000.0,76500000.0,28,762400000000.00
50000000.0,0.0,0.0,15100000.0,900000.0,103300000.0,65500000.0,28,698400000000.00
16500000.0,0.0,14360000.0,16380000.0,0.0,100560000.0,90090000.0,3,144000000000.00
16500000.0,12850000.0,13210000.0,17510000.0,810000.0,100580000.0,74660000.0,3,194200000000.00
17800000.0,12980000.0,11860000.0,17990000.0,360000.0,100730000.0,74680000.0,3,207300000000.00
16740000.0,12990000.0,12860000.0,17550000.0,780000.0,100630000.0,74660000.0,3,149400000000.00
17240000.0,1360000.0,17240000.0,15680000.0,410000.0,100630000.0,85640000.0,3,212900000000.00
17350000.0,5010000.0,17350000.0,16480000.0,650000.0,100620000.0,79350000.0,3,230800000000.00
16700000.0,7540000.0,16700000.0,16400000.0,790000.0,100730000.0,77010000.0,3,155200000000.00
17380000.0,9340000.0,15990000.0,17230000.0,970000.0,100720000.0,74660000.0,3,158200000000.00
19030000.0,0.0,12520000.0,16660000.0,990000.0,107900000.0,79890000.0,3,125500000000.00
25000000.0,0.0,9570000.0,19180000.0,530000.0,94890000.0,85720000.0,3,84900000000.00
21350000.0,0.0,17420000.0,15920000.0,1170000.0,104360000.0,77190000.0,3,156100000000.00
19470000.0,0.0,10050000.0,17020000.0,750000.0,99800000.0,90180000.0,3,121800000000.00
25140000.0,0.0,11830000.0,19290000.0,580000.0,104360000.0,75430000.0,3,119800000000.00
16500000.0,0.0,14360000.0,16380000.0,0.0,100560000.0,90090000.0,14,168800000000.00
16500000.0,12850000.0,13210000.0,17510000.0,810000.0,100580000.0,74660000.0,14,330900000000.00
17800000.0,12980000.0,11860000.0,17990000.0,360000.0,100730000.0,74680000.0,14,342400000000.00
16740000.0,12990000.0,12860000.0,17550000.0,780000.0,100630000.0,74660000.0,14,318100000000.00
17240000.0,1360000.0,17240000.0,15680000.0,410000.0,100630000.0,85640000.0,14,297500000000.00
17350000.0,5010000.0,17350000.0,16480000.0,650000.0,100620000.0,79350000.0,14,330100000000.00
16700000.0,7540000.0,16700000.0,16400000.0,790000.0,100730000.0,77010000.0,14,329000000000.00
17380000.0,9340000.0,15990000.0,17230000.0,970000.0,100720000.0,74660000.0,14,295500000000.00
19030000.0,0.0,12520000.0,16660000.0,990000.0,107900000.0,79890000.0,14,194200000000.00
25000000.0,0.0,9570000.0,19180000.0,530000.0,94890000.0,85720000.0,14,246600000000.00
21350000.0,0.0,17420000.0,15920000.0,1170000.0,104360000.0,77190000.0,14,295900000000.00
19470000.0,0.0,10050000.0,17020000.0,750000.0,99800000.0,90180000.0,14,242800000000.00
25140000.0,0.0,11830000.0,19290000.0,580000.0,104360000.0,75430000.0,14,207300000000.00
16500000.0,0.0,14360000.0,16380000.0,0.0,100560000.0,90090000.0,28,262000000000.00
16500000.0,12850000.0,13210000.0,17510000.0,810000.0,100580000.0,74660000.0,28,463900000000.00
17800000.0,12980000.0,11860000.0,17990000.0,360000.0,100730000.0,74680000.0,28,391600000000.00
16740000.0,12990000.0,12860000.0,17550000.0,780000.0,100630000.0,74660000.0,28,412000000000.00
17240000.0,1360000.0,17240000.0,15680000.0,410000.0,100630000.0,85640000.0,28,336900000000.00
17350000.0,5010000.0,17350000.0,16480000.0,650000.0,100620000.0,79350000.0,28,382000000000.00
16700000.0,7540000.0,16700000.0,16400000.0,790000.0,100730000.0,77010000.0,28,414100000000.00
17380000.0,9340000.0,15990000.0,17230000.0,970000.0,100720000.0,74660000.0,28,378100000000.00
19030000.0,0.0,12520000.0,16660000.0,990000.0,107900000.0,79890000.0,28,248500000000.00
25000000.0,0.0,9570000.0,19180000.0,530000.0,94890000.0,85720000.0,28,272200000000.00
21350000.0,0.0,17420000.0,15920000.0,1170000.0,104360000.0,77190000.0,28,446400000000.00
19470000.0,0.0,10050000.0,17020000.0,750000.0,99800000.0,90180000.0,28,372700000000.00
25140000.0,0.0,11830000.0,19290000.0,580000.0,104360000.0,75430000.0,28,332700000000.00
16500000.0,0.0,14360000.0,16380000.0,0.0,100560000.0,90090000.0,56,365600000000.00
16500000.0,12850000.0,13210000.0,17510000.0,810000.0,100580000.0,74660000.0,56,537200000000.00
17800000.0,12980000.0,11860000.0,17990000.0,360000.0,100730000.0,74680000.0,56,485900000000.00
16740000.0,12990000.0,12860000.0,17550000.0,780000.0,100630000.0,74660000.0,56,517200000000.00
17240000.0,1360000.0,17240000.0,15680000.0,410000.0,100630000.0,85640000.0,56,358500000000.00
17350000.0,5010000.0,17350000.0,16480000.0,650000.0,100620000.0,79350000.0,56,537700000000.00
16700000.0,7540000.0,16700000.0,16400000.0,790000.0,100730000.0,77010000.0,56,534600000000.00
17380000.0,9340000.0,15990000.0,17230000.0,970000.0,100720000.0,74660000.0,56,489900000000.00
19030000.0,0.0,12520000.0,16660000.0,990000.0,107900000.0,79890000.0,56,317200000000.00
25000000.0,0.0,9570000.0,19180000.0,530000.0,94890000.0,85720000.0,56,396400000000.00
21350000.0,0.0,17420000.0,15920000.0,1170000.0,104360000.0,77190000.0,56,512600000000.00
19470000.0,0.0,10050000.0,17020000.0,750000.0,99800000.0,90180000.0,56,433900000000.00
25140000.0,0.0,11830000.0,19290000.0,580000.0,104360000.0,75430000.0,56,392700000000.00
16500000.0,0.0,14360000.0,16380000.0,0.0,100560000.0,90090000.0,100,379600000000.00
16500000.0,12850000.0,13210000.0,17510000.0,810000.0,100580000.0,74660000.0,100,550200000000.00
17800000.0,12980000.0,11860000.0,17990000.0,360000.0,100730000.0,74680000.0,100,499900000000.00
16740000.0,12990000.0,12860000.0,17550000.0,780000.0,100630000.0,74660000.0,100,536600000000.00
17240000.0,1360000.0,17240000.0,15680000.0,410000.0,100630000.0,85640000.0,100,376800000000.00
17350000.0,5010000.0,17350000.0,16480000.0,650000.0,100620000.0,79350000.0,100,560600000000.00
16700000.0,7540000.0,16700000.0,16400000.0,790000.0,100730000.0,77010000.0,100,568100000000.00
17380000.0,9340000.0,15990000.0,17230000.0,970000.0,100720000.0,74660000.0,100,509400000000.00
19030000.0,0.0,12520000.0,16660000.0,990000.0,107900000.0,79890000.0,100,335600000000.00
25000000.0,0.0,9570000.0,19180000.0,530000.0,94890000.0,85720000.0,100,411600000000.00
21350000.0,0.0,17420000.0,15920000.0,1170000.0,104360000.0,77190000.0,100,529600000000.00
19470000.0,0.0,10050000.0,17020000.0,750000.0,99800000.0,90180000.0,100,442800000000.00
25140000.0,0.0,11830000.0,19290000.0,580000.0,104360000.0,75430000.0,100,401500000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,28,570300000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,28,444200000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,28,510200000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1030000.0,96700000.0,71200000.0,28,533900000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,3,353600000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,3,250200000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,3,233500000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,7,520100000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,7,380200000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,7,393000000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,56,610700000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,56,561400000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1160000.0,96700000.0,71200000.0,56,552500000000.00
44600000.0,2400000.0,7900000.0,16200000.0,1030000.0,96700000.0,71200000.0,56,547700000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1430000.0,93800000.0,84500000.0,28,502400000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1390000.0,93800000.0,84500000.0,28,466800000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1160000.0,93800000.0,84500000.0,28,466800000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1430000.0,93800000.0,84500000.0,3,227500000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1390000.0,93800000.0,84500000.0,3,255100000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1160000.0,93800000.0,84500000.0,3,347700000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1430000.0,93800000.0,84500000.0,7,368400000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1390000.0,93800000.0,84500000.0,7,459000000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1160000.0,93800000.0,84500000.0,7,416700000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1430000.0,93800000.0,84500000.0,56,563400000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1390000.0,93800000.0,84500000.0,56,479700000000.00
38700000.0,2000000.0,9400000.0,15700000.0,1160000.0,93800000.0,84500000.0,56,614600000000.00
35500000.0,1900000.0,9700000.0,14500000.0,1310000.0,96700000.0,87100000.0,28,440300000000.00
35500000.0,1900000.0,9700000.0,14500000.0,1230000.0,96700000.0,87100000.0,28,554500000000.00
49100000.0,2600000.0,12300000.0,21000000.0,390000.0,88200000.0,69900000.0,28,555500000000.00
49100000.0,2600000.0,12300000.0,20100000.0,390000.0,82200000.0,69900000.0,28,579200000000.00
49100000.0,2600000.0,12300000.0,21000000.0,390000.0,88200000.0,69900000.0,3,256100000000.00
49100000.0,2600000.0,12300000.0,21000000.0,390000.0,88200000.0,69900000.0,7,334900000000.00
49100000.0,2600000.0,12300000.0,21000000.0,390000.0,88200000.0,69900000.0,56,595900000000.00
49100000.0,2600000.0,12300000.0,20100000.0,390000.0,82200000.0,69900000.0,3,295500000000.00
49100000.0,2600000.0,12300000.0,20100000.0,390000.0,82200000.0,69900000.0,7,379200000000.00
49100000.0,2600000.0,12300000.0,20100000.0,390000.0,82200000.0,69900000.0,56,618600000000.00
42400000.0,2200000.0,13200000.0,17800000.0,850000.0,82200000.0,75000000.0,28,620500000000.00
42400000.0,2200000.0,13200000.0,17800000.0,850000.0,88200000.0,75000000.0,3,320100000000.00
42400000.0,2200000.0,13200000.0,16800000.0,890000.0,82200000.0,75000000.0,28,721000000000.00
42400000.0,2200000.0,13200000.0,17800000.0,850000.0,82200000.0,75000000.0,7,390000000000.00
42400000.0,2200000.0,13200000.0,17800000.0,850000.0,82200000.0,75000000.0,56,657000000000.00
42400000.0,2200000.0,13200000.0,16800000.0,890000.0,82200000.0,75000000.0,3,321100000000.00
42400000.0,2200000.0,13200000.0,16800000.0,890000.0,82200000.0,75000000.0,7,402900000000.00
42400000.0,2200000.0,13200000.0,16800000.0,890000.0,82200000.0,75000000.0,56,743600000000.00
20200000.0,1100000.0,14100000.0,20600000.0,170000.0,94200000.0,80100000.0,28,219700000000.00
20200000.0,1100000.0,14100000.0,20600000.0,170000.0,94200000.0,80100000.0,3,98500000000.00
20200000.0,1100000.0,14100000.0,20600000.0,170000.0,94200000.0,80100000.0,7,150700000000.00
20200000.0,1100000.0,14100000.0,20600000.0,170000.0,94200000.0,80100000.0,56,232500000000.00
28400000.0,1500000.0,14100000.0,17900000.0,550000.0,84200000.0,80100000.0,28,437300000000.00
28400000.0,1500000.0,14100000.0,17900000.0,550000.0,84200000.0,80100000.0,3,134000000000.00
28400000.0,1500000.0,14100000.0,17900000.0,550000.0,84200000.0,80100000.0,7,241300000000.00
28400000.0,1500000.0,14100000.0,17900000.0,550000.0,84200000.0,80100000.0,56,445200000000.00
35900000.0,1900000.0,14100000.0,15400000.0,1090000.0,94200000.0,80100000.0,28,629400000000.00
35900000.0,1900000.0,14100000.0,15400000.0,1090000.0,94200000.0,80100000.0,28,594900000000.00
35900000.0,1900000.0,14100000.0,15400000.0,1090000.0,94200000.0,80100000.0,3,251200000000.00
35900000.0,1900000.0,14100000.0,15400000.0,1090000.0,94200000.0,80100000.0,3,236400000000.00
35900000.0,1900000.0,14100000.0,15400000.0,1090000.0,94200000.0,80100000.0,7,357500000000.00
35900000.0,1900000.0,14100000.0,15400000.0,1090000.0,94200000.0,80100000.0,7,386100000000.00
35900000.0,1900000.0,14100000.0,15400000.0,1090000.0,94200000.0,80100000.0,56,687500000000.00
35900000.0,1900000.0,14100000.0,15400000.0,1090000.0,94200000.0,80100000.0,56,667800000000.00
43600000.0,0.0,0.0,21800000.0,0.0,83840000.0,71970000.0,28,238500000000.00
28900000.0,0.0,0.0,19200000.0,0.0,91320000.0,89530000.0,90,320700000000.00
28900000.0,0.0,0.0,19200000.0,0.0,91320000.0,89530000.0,3,116500000000.00
39300000.0,0.0,0.0,19200000.0,0.0,94060000.0,78560000.0,3,192000000000.00
39300000.0,0.0,0.0,19200000.0,0.0,94060000.0,78560000.0,90,488500000000.00
39300000.0,0.0,0.0,19200000.0,0.0,94060000.0,78560000.0,28,396000000000.00
48000000.0,0.0,0.0,19200000.0,0.0,93620000.0,71220000.0,28,439400000000.00
48000000.0,0.0,0.0,19200000.0,0.0,93620000.0,71220000.0,7,345700000000.00
48000000.0,0.0,0.0,19200000.0,0.0,93620000.0,71220000.0,90,543200000000.00
48000000.0,0.0,0.0,19200000.0,0.0,93620000.0,71220000.0,3,244000000000.00
33300000.0,0.0,0.0,19200000.0,0.0,93120000.0,84260000.0,3,156200000000.00
25500000.0,0.0,0.0,19200000.0,0.0,88980000.0,94500000.0,90,218600000000.00
25500000.0,0.0,0.0,19200000.0,0.0,88980000.0,94500000.0,7,102200000000.00
28900000.0,0.0,0.0,19200000.0,0.0,91320000.0,89530000.0,7,146000000000.00
25500000.0,0.0,0.0,19200000.0,0.0,88980000.0,94500000.0,28,187500000000.00
33300000.0,0.0,0.0,19200000.0,0.0,93120000.0,84260000.0,28,319700000000.00
33300000.0,0.0,0.0,19200000.0,0.0,93120000.0,84260000.0,7,234000000000.00
28900000.0,0.0,0.0,19200000.0,0.0,91320000.0,89530000.0,28,255700000000.00
33300000.0,0.0,0.0,19200000.0,0.0,93120000.0,84260000.0,90,416800000000.00
39300000.0,0.0,0.0,19200000.0,0.0,94060000.0,78560000.0,7,277400000000.00
25500000.0,0.0,0.0,19200000.0,0.0,88980000.0,94500000.0,3,82000000000.00
15880000.0,23820000.0,0.0,18570000.0,0.0,104060000.0,73430000.0,7,96200000000.00
23960000.0,35940000.0,0.0,18570000.0,0.0,94160000.0,66430000.0,7,254200000000.00
23820000.0,15880000.0,0.0,18570000.0,0.0,104060000.0,73430000.0,7,156900000000.00
18190000.0,27280000.0,0.0,18570000.0,0.0,101240000.0,71430000.0,28,279400000000.00
19350000.0,29020000.0,0.0,18570000.0,0.0,99820000.0,70430000.0,28,326300000000.00
25550000.0,17030000.0,0.0,18570000.0,0.0,102660000.0,72430000.0,7,172400000000.00
27280000.0,18190000.0,0.0,18570000.0,0.0,101240000.0,71430000.0,7,197700000000.00
23960000.0,35940000.0,0.0,18570000.0,0.0,94160000.0,66430000.0,28,394400000000.00
22080000.0,14720000.0,0.0,18570000.0,0.0,105500000.0,74430000.0,28,257500000000.00
39700000.0,0.0,0.0,18570000.0,0.0,104060000.0,73430000.0,28,330800000000.00
38250000.0,0.0,0.0,18570000.0,0.0,104780000.0,73930000.0,7,240700000000.00
21070000.0,31610000.0,0.0,18570000.0,0.0,97700000.0,68930000.0,7,218200000000.00
15880000.0,23820000.0,0.0,18570000.0,0.0,104060000.0,73430000.0,28,210700000000.00
29580000.0,0.0,0.0,18570000.0,0.0,109140000.0,76930000.0,7,148400000000.00
25550000.0,17030000.0,0.0,18570000.0,0.0,102660000.0,72430000.0,28,320500000000.00
